hdate,hwind,hpres,hyear
19880831,100,978,1988
19880901,100,976,1988
19880902,110,988,1988
19880903,105,1001,1988
19880904,85,1009,1988
19880905,70,1012,1988
19880906,70,1013,1988
19880907,90,800,1988
19880908,90,800,1988
19880909,90,800,1988
19880910,90,800,1988
19880911,90,800,1988
19880912,70,800,1988
19880913,60,800,1988
19880921,35,1005,1988
19880922,55,994,1988
19880923,85,974,1988
19880924,90,970,1988
19880925,80,977,1988
19880926,70,984,1988
19880927,65,989,1988
19880928,45,1000,1988
19880929,30,1010,1988
19880930,20,1014,1988
19881023,55,994,1988
19881024,60,986,1988
19881025,50,997,1988
19881026,30,1004,1988
19881027,30,1005,1988
19881028,25,1007,1988
19881029,10,800,1988
19881030,25,1007,1988
19881031,30,1006,1988
19881101,30,1006,1988
19881102,30,1007,1988
19890531,30,1009,1989
19890601,50,997,1989
19890602,55,994,1989
19890603,50,997,1989
19890604,50,998,1989
19890605,25,1010,1989
19890615,25,1010,1989
19890616,35,1005,1989
19890617,60,990,1989
19890618,70,984,1989
19890619,60,990,1989
19890620,55,992,1989
19890621,70,980,1989
19890622,75,979,1989
19890623,30,1008,1989
19890709,30,800,1989
19890710,30,800,1989
19890711,30,1013,1989
19890712,35,1005,1989
19890713,65,989,1989
19890714,70,983,1989
19890715,75,979,1989
19890716,80,977,1989
19890717,75,977,1989
19890718,65,800,1989
19890719,65,1009,1989
19890720,55,1005,1989
19890721,45,1012,1989
19890723,25,1011,1989
19890724,35,1004,1989
19890725,35,1004,1989
19890726,30,1008,1989
19890727,25,1009,1989
19890728,25,1010,1989
19890730,30,1009,1989
19890731,70,985,1989
19890801,75,979,1989
19890802,65,984,1989
19890803,45,1002,1989
19890804,25,1010,1989
19890805,25,1010,1989
19890814,25,1011,1989
19890815,35,1004,1989
19890816,75,985,1989
19890817,90,968,1989
19890818,90,970,1989
19890819,105,955,1989
19890820,100,956,1989
19890821,90,965,1989
19890822,95,962,1989
19890823,80,980,1989
19890824,45,998,1989
19890825,35,1003,1989
19890826,100,960,1989
19890827,105,955,1989
19890828,45,982,1989
19890829,50,998,1989
19890830,55,994,1989
19890831,60,990,1989
19890901,65,989,1989
19890902,55,993,1989
19890903,35,1005,1989
19890904,40,1003,1989
19890905,45,1000,1989
19890906,40,1003,1989
19890907,30,1009,1989
19890908,25,1010,1989
19890909,30,1007,1989
19890910,40,1002,1989
19890911,70,985,1989
19890912,110,950,1989
19890913,115,948,1989
19890914,80,977,1989
19890915,45,998,1989
19890916,30,1008,1989
19890921,35,1003,1989
19890922,55,994,1989
19890923,55,993,1989
19890924,35,1005,1989
19890925,25,1007,1989
19890926,35,1003,1989
19890927,45,1000,1989
19890928,65,987,1989
19890929,95,965,1989
19890930,115,948,1989
19891001,125,935,1989
19891002,110,950,1989
19891003,95,967,1989
19891004,70,981,1989
19891005,45,996,1989
19891006,25,800,1989
19891007,25,800,1989
19891008,25,800,1989
19891014,20,800,1989
19891016,25,800,1989
19891017,25,800,1989
19891018,30,800,1989
19891019,25,800,1989
19900512,25,1009,1990
19900513,30,1006,1990
19900514,45,1000,1990
19900515,65,987,1990
19900516,75,979,1990
19900517,55,994,1990
19900518,25,1009,1990
19900602,25,1010,1990
19900603,30,1007,1990
19900604,60,992,1990
19900605,80,977,1990
19900606,75,979,1990
19900607,45,1000,1990
19900608,25,1009,1990
19900609,35,1005,1990
19900610,45,999,1990
19900611,50,996,1990
19900612,55,994,1990
19900613,50,996,1990
19900614,30,1005,1990
19900615,25,1010,1990
19900616,20,1011,1990
19900619,35,1005,1990
19900620,50,995,1990
19900621,55,992,1990
19900622,55,993,1990
19900623,35,1002,1990
19900626,35,1006,1990
19900627,60,994,1990
19900628,70,990,1990
19900629,70,990,1990
19900630,50,997,1990
19900701,30,1010,1990
19900702,30,1012,1990
19900703,30,800,1990
19900706,30,1007,1990
19900707,45,1000,1990
19900708,75,981,1990
19900709,75,979,1990
19900710,75,979,1990
19900711,45,1000,1990
19900712,55,994,1990
19900713,80,977,1990
19900714,80,977,1990
19900715,90,970,1990
19900716,85,974,1990
19900717,55,994,1990
19900718,30,1009,1990
19900719,25,1012,1990
19900720,30,1008,1990
19900721,65,989,1990
19900722,115,945,1990
19900723,135,928,1990
19900724,130,929,1990
19900725,115,949,1990
19900726,105,955,1990
19900727,95,967,1990
19900728,80,980,1990
19900729,55,995,1990
19900730,30,1005,1990
19900731,25,1011,1990
19900807,30,800,1990
19900808,35,800,1990
19900809,50,800,1990
19900810,55,800,1990
19900811,45,800,1990
19900812,45,800,1990
19900813,45,800,1990
19900814,35,800,1990
19900815,35,800,1990
19900816,25,800,1990
19900817,25,1010,1990
19900818,45,998,1990
19900819,70,985,1990
19900820,90,970,1990
19900821,100,960,1990
19900822,100,961,1990
19900823,55,990,1990
19900824,60,990,1990
19900825,70,983,1990
19900826,75,980,1990
19900827,70,983,1990
19900828,65,986,1990
19900829,60,991,1990
19900830,50,997,1990
19900831,35,1003,1990
19900901,25,1011,1990
19900907,25,1010,1990
19900908,45,999,1990
19900909,80,978,1990
19900910,110,951,1990
19900911,120,944,1990
19900912,110,952,1990
19900913,100,960,1990
19900914,100,960,1990
19900915,100,960,1990
19900916,100,960,1990
19900917,70,989,1990
19900918,60,996,1990
19900919,30,1010,1990
19900920,30,1012,1990
19900921,25,1014,1990
19900923,30,1009,1990
19900924,55,995,1990
19900925,85,972,1990
19900926,125,935,1990
19900927,125,935,1990
19900928,100,960,1990
19900929,65,988,1990
19900930,65,987,1990
19901001,50,997,1990
19901002,55,994,1990
19901003,25,1004,1990
19901009,30,1007,1990
19901010,45,1000,1990
19901011,60,990,1990
19901012,60,990,1990
19901013,45,1000,1990
19901014,30,1009,1990
19901016,25,1010,1990
19901017,40,1005,1990
19901018,80,980,1990
19901019,115,945,1990
19901020,135,924,1990
19901021,125,945,1990
19901022,95,968,1990
19901023,75,981,1990
19901024,75,980,1990
19901025,105,958,1990
19901026,115,949,1990
19901027,115,949,1990
19901028,100,958,1990
19901029,80,975,1990
19901030,55,990,1990
19901031,35,1005,1990
19901101,25,1010,1990
19910516,30,1008,1991
19910517,55,994,1991
19910518,55,994,1991
19910519,45,998,1991
19910520,25,1009,1991
19910614,25,1010,1991
19910615,25,1010,1991
19910616,30,1006,1991
19910617,50,999,1991
19910618,65,990,1991
19910619,65,987,1991
19910620,65,987,1991
19910621,65,988,1991
19910622,95,965,1991
19910623,100,958,1991
19910624,105,955,1991
19910625,100,968,1991
19910626,75,979,1991
19910627,60,990,1991
19910628,30,1000,1991
19910629,30,800,1991
19910630,30,800,1991
19910715,30,1007,1991
19910716,55,993,1991
19910717,65,987,1991
19910718,50,996,1991
19910719,35,1004,1991
19910720,30,1009,1991
19910721,25,1014,1991
19910729,35,1005,1991
19910730,50,997,1991
19910731,70,984,1991
19910801,95,963,1991
19910802,105,959,1991
19910803,90,972,1991
19910804,90,970,1991
19910805,90,970,1991
19910806,70,980,1991
19910807,70,984,1991
19910808,50,997,1991
19910809,40,1004,1991
19910810,50,995,1991
19910811,55,992,1991
19910812,45,1003,1991
19910813,35,1009,1991
19910814,25,1010,1991
19910912,25,800,1991
19910913,30,800,1991
19910914,30,800,1991
19910916,35,1005,1991
19910917,55,994,1991
19910918,50,997,1991
19910919,25,1006,1991
19910920,25,1009,1991
19910921,35,1005,1991
19910922,65,987,1991
19910923,115,949,1991
19910924,115,945,1991
19910925,115,948,1991
19910926,115,950,1991
19910927,100,957,1991
19910928,95,962,1991
19910929,115,948,1991
19910930,120,938,1991
19911001,125,935,1991
19911002,115,947,1991
19911003,105,955,1991
19911004,95,962,1991
19911005,105,957,1991
19911006,100,960,1991
19911007,100,960,1991
19911008,100,960,1991
19911009,80,975,1991
19911010,65,987,1991
19911011,70,979,1991
19911012,70,980,1991
19911013,50,994,1991
19911014,40,1000,1991
19911015,30,1007,1991
19911016,30,1009,1991
19911017,25,1009,1991
19911018,25,1009,1991
19911107,40,996,1991
19911108,55,986,1991
19911109,90,971,1991
19911110,90,970,1991
19911111,60,980,1991
19911112,30,1000,1991
19920126,20,800,1992
19920127,25,800,1992
19920128,35,800,1992
19920129,55,800,1992
19920130,75,800,1992
19920131,85,800,1992
19920201,90,800,1992
19920202,100,800,1992
19920203,80,800,1992
19920204,40,800,1992
19920205,25,800,1992
19920206,25,800,1992
19920207,25,800,1992
19920208,20,800,1992
19920209,15,800,1992
19920328,30,800,1992
19920329,45,800,1992
19920330,40,800,1992
19920601,30,1002,1992
19920602,60,991,1992
19920603,60,990,1992
19920604,55,991,1992
19920605,30,1005,1992
19920616,30,800,1992
19920617,30,800,1992
19920618,30,800,1992
19920622,30,1006,1992
19920623,35,1003,1992
19920624,65,987,1992
19920625,75,978,1992
19920626,100,960,1992
19920627,125,935,1992
19920628,120,939,1992
19920629,100,960,1992
19920630,90,970,1992
19920701,80,975,1992
19920702,60,989,1992
19920703,45,1002,1992
19920704,60,991,1992
19920705,95,976,1992
19920706,105,968,1992
19920707,90,971,1992
19920708,60,991,1992
19920709,35,1005,1992
19920710,55,994,1992
19920711,105,957,1992
19920712,115,948,1992
19920713,120,943,1992
19920714,115,948,1992
19920715,75,979,1992
19920716,95,965,1992
19920717,115,948,1992
19920718,125,935,1992
19920719,115,941,1992
19920720,95,964,1992
19920721,95,968,1992
19920722,85,974,1992
19920723,55,994,1992
19920724,35,1005,1992
19920725,25,1010,1992
19920726,30,1008,1992
19920727,40,1000,1992
19920728,55,992,1992
19920729,50,993,1992
19920730,55,994,1992
19920731,55,992,1992
19920801,35,1003,1992
19920802,45,1000,1992
19920803,55,997,1992
19920804,55,993,1992
19920805,70,986,1992
19920806,70,985,1992
19920807,60,992,1992
19920808,40,1003,1992
19920809,30,1006,1992
19920810,30,1008,1992
19920811,30,1009,1992
19920812,25,1010,1992
19920813,20,800,1992
19920818,30,1008,1992
19920819,45,1000,1992
19920820,45,1000,1992
19920821,45,1000,1992
19920822,70,985,1992
19920823,70,985,1992
19920824,40,998,1992
19920827,30,1007,1992
19920828,45,1000,1992
19920829,45,999,1992
19920830,45,999,1992
19920831,40,1002,1992
19920902,30,1009,1992
19920903,65,989,1992
19920904,105,956,1992
19920905,120,939,1992
19920906,125,934,1992
19920907,125,937,1992
19920908,100,960,1992
19920909,90,970,1992
19920910,100,951,1992
19920911,125,938,1992
19920912,115,945,1992
19920913,65,987,1992
19920914,65,987,1992
19920915,60,990,1992
19920916,55,994,1992
19920917,55,995,1992
19920918,60,991,1992
19920919,65,984,1992
19920920,75,980,1992
19920921,75,979,1992
19920922,70,984,1992
19920923,85,975,1992
19920924,75,981,1992
19920925,60,988,1992
19920926,60,989,1992
19920927,95,967,1992
19920928,110,955,1992
19920929,115,947,1992
19920930,130,932,1992
19921001,130,933,1992
19921002,115,947,1992
19921003,115,948,1992
19921004,95,965,1992
19921005,55,994,1992
19921006,45,1001,1992
19921007,45,1000,1992
19921008,80,978,1992
19921009,100,960,1992
19921010,45,1000,1992
19921011,25,1012,1992
19921013,30,1008,1992
19921014,40,1003,1992
19921015,25,1009,1992
19921016,50,998,1992
19921017,50,996,1992
19921018,55,994,1992
19921019,55,993,1992
19921020,40,1001,1992
19921021,30,1009,1992
19921022,25,1010,1992
19921025,30,1008,1992
19921026,35,1005,1992
19921027,35,1006,1992
19921028,35,1005,1992
19921029,45,1000,1992
19921030,40,1002,1992
19921122,30,800,1992
19921123,25,800,1992
19930611,30,1009,1993
19930612,40,1002,1993
19930613,45,1000,1993
19930614,45,998,1993
19930615,70,982,1993
19930616,75,979,1993
19930617,55,985,1993
19930618,35,1004,1993
19930619,55,995,1993
19930620,30,1004,1993
19930627,30,800,1993
19930628,30,800,1993
19930629,25,800,1993
19930630,30,800,1993
19930701,30,800,1993
19930702,20,800,1993
19930704,30,1006,1993
19930705,60,989,1993
19930706,90,970,1993
19930707,95,966,1993
19930708,60,989,1993
19930709,20,1007,1993
19930714,35,1006,1993
19930715,70,985,1993
19930716,115,950,1993
19930717,115,945,1993
19930718,105,959,1993
19930719,110,948,1993
19930720,105,950,1993
19930721,95,962,1993
19930722,75,981,1993
19930723,35,1000,1993
19930724,30,1007,1993
19930725,25,1010,1993
19930809,35,1005,1993
19930810,70,982,1993
19930811,120,942,1993
19930812,125,934,1993
19930813,115,948,1993
19930814,90,970,1993
19930815,90,975,1993
19930816,115,970,1993
19930817,115,970,1993
19930818,90,975,1993
19930819,115,948,1993
19930820,115,948,1993
19930821,105,956,1993
19930822,100,960,1993
19930823,80,977,1993
19930824,85,980,1993
19930825,85,983,1993
19930826,70,992,1993
19930827,45,1000,1993
19930828,35,1008,1993
19930829,35,1007,1993
19930830,55,994,1993
19930831,80,973,1993
19930901,115,948,1993
19930902,100,955,1993
19930903,90,970,1993
19930904,65,981,1993
19930905,30,1006,1993
19930906,40,1002,1993
19930907,55,992,1993
19930908,65,987,1993
19930909,70,986,1993
19930910,115,954,1993
19930911,130,930,1993
19930912,120,939,1993
19930913,90,969,1993
19930914,85,972,1993
19930915,60,991,1993
19930916,40,1003,1993
19930917,30,1008,1993
19930921,20,800,1993
19930922,30,800,1993
19930923,30,800,1993
19930924,30,800,1993
19930925,25,800,1993
19930926,20,800,1993
19930930,35,1004,1993
19931001,35,1004,1993
19931002,40,1000,1993
19931003,40,1001,1993
19931004,45,1000,1993
19931005,30,1007,1993
19931006,30,1011,1993
19931011,25,800,1993
19931012,30,800,1993
19931013,30,800,1993
19931014,20,800,1993
19940618,30,1008,1994
19940619,40,1001,1994
19940620,45,999,1994
19940621,35,1003,1994
19940622,25,1009,1994
19940623,25,1009,1994
19940627,35,1006,1994
19940628,40,1003,1994
19940629,65,990,1994
19940630,90,970,1994
19940701,90,967,1994
19940702,90,972,1994
19940703,55,990,1994
19940704,35,1005,1994
19940705,25,1009,1994
19940708,30,1007,1994
19940709,55,993,1994
19940710,55,994,1994
19940711,55,994,1994
19940712,55,995,1994
19940713,45,999,1994
19940714,30,1003,1994
19940716,40,1000,1994
19940717,90,968,1994
19940718,125,940,1994
19940719,140,926,1994
19940720,135,926,1994
19940721,130,932,1994
19940722,110,965,1994
19940723,115,948,1994
19940724,140,920,1994
19940725,140,1010,1994
19940726,105,800,1994
19940727,60,800,1994
19940728,55,800,1994
19940729,45,800,1994
19940730,35,800,1994
19940731,25,800,1994
19940801,25,800,1994
19940802,30,800,1994
19940803,30,800,1994
19940804,25,800,1994
19940805,25,800,1994
19940806,25,800,1994
19940807,40,1002,1994
19940808,55,993,1994
19940809,50,1002,1994
19940810,50,1007,1994
19940811,50,1000,1994
19940812,65,986,1994
19940813,65,987,1994
19940814,50,995,1994
19940815,50,997,1994
19940816,50,998,1994
19940817,50,998,1994
19940818,45,1000,1994
19940819,60,992,1994
19940820,100,960,1994
19940821,125,800,1994
19940822,140,800,1994
19940823,150,929,1994
19940824,140,800,1994
19940825,120,800,1994
19940826,85,800,1994
19940827,110,800,1994
19940828,115,1010,1994
19940829,100,1009,1994
19940830,90,1002,1994
19940831,85,992,1994
19940901,90,800,1994
19940902,60,800,1994
19940903,35,1009,1994
19940904,45,1002,1994
19940905,70,980,1994
19940906,115,949,1994
19940907,115,948,1994
19940908,80,979,1994
19940909,80,1002,1994
19940910,60,1010,1994
19940915,30,1009,1994
19940916,30,1007,1994
19940917,35,1003,1994
19940918,40,1002,1994
19940919,35,1003,1994
19940920,35,1004,1994
19940921,35,1006,1994
19940922,35,1005,1994
19940923,55,994,1994
19940924,95,958,1994
19940925,130,923,1994
19940926,115,932,1994
19940927,85,968,1994
19940928,50,997,1994
19940929,25,1008,1994
19940930,20,1011,1994
19941008,25,1009,1994
19941009,30,1009,1994
19941010,25,1009,1994
19941011,35,1005,1994
19941012,65,985,1994
19941013,85,977,1994
19941014,90,974,1994
19941015,25,1010,1994
19941021,30,800,1994
19941022,30,800,1994
19941023,30,800,1994
19941024,30,800,1994
19941025,35,800,1994
19941026,25,800,1994
19950521,30,800,1995
19950522,30,800,1995
19950523,20,800,1995
19950615,30,1008,1995
19950616,60,990,1995
19950617,100,960,1995
19950618,115,948,1995
19950619,85,973,1995
19950620,40,1000,1995
19950621,25,1004,1995
19950707,30,1009,1995
19950708,45,1000,1995
19950709,80,980,1995
19950710,115,946,1995
19950711,115,945,1995
19950712,100,955,1995
19950713,120,943,1995
19950714,120,940,1995
19950715,100,960,1995
19950716,55,995,1995
19950717,30,1005,1995
19950718,50,997,1995
19950719,65,987,1995
19950720,65,985,1995
19950721,40,996,1995
19950722,25,1009,1995
19950724,25,1006,1995
19950725,35,1003,1995
19950726,35,1002,1995
19950727,35,1001,1995
19950728,55,995,1995
19950729,55,994,1995
19950730,45,1000,1995
19950731,40,1004,1995
19950801,30,1006,1995
19950802,25,1006,1995
19950803,30,1005,1995
19950804,50,997,1995
19950805,55,994,1995
19950806,40,1002,1995
19950807,30,1001,1995
19950808,35,997,1995
19950809,60,985,1995
19950810,70,978,1995
19950811,70,979,1995
19950812,65,984,1995
19950813,40,997,1995
19950814,25,1006,1995
19950820,30,1007,1995
19950821,45,1004,1995
19950822,45,1003,1995
19950823,45,998,1995
19950824,55,993,1995
19950825,55,994,1995
19950826,50,1000,1995
19950827,25,1009,1995
19950901,30,1006,1995
19950902,45,995,1995
19950903,75,981,1995
19950904,85,970,1995
19950905,75,979,1995
19950906,55,990,1995
19950907,35,1005,1995
19950908,25,1009,1995
19950912,30,1009,1995
19950913,50,995,1995
19950914,70,983,1995
19950915,70,986,1995
19950916,30,1008,1995
19950917,45,1000,1995
19950918,85,974,1995
19950919,105,955,1995
19950920,130,930,1995
19950921,120,942,1995
19950922,95,965,1995
19950923,90,970,1995
19950924,85,972,1995
19950925,55,994,1995
19950926,30,1006,1995
19960513,30,1006,1996
19960514,45,1000,1996
19960515,30,1006,1996
19960516,30,1008,1996
19960517,30,800,1996
19960518,30,800,1996
19960519,20,800,1996
19960620,35,1005,1996
19960621,55,994,1996
19960622,85,975,1996
19960623,90,969,1996
19960624,90,973,1996
19960625,55,995,1996
19960626,30,1009,1996
19960627,25,1009,1996
19960628,40,1002,1996
19960629,80,979,1996
19960630,65,990,1996
19960701,30,1006,1996
19960702,45,1000,1996
19960703,60,991,1996
19960704,25,800,1996
19960705,30,800,1996
19960706,25,800,1996
19960729,65,982,1996
19960730,85,970,1996
19960731,105,958,1996
19960801,115,946,1996
19960802,115,948,1996
19960803,80,970,1996
19960804,50,993,1996
19960805,30,1005,1996
19960806,20,1009,1996
19960830,25,1006,1996
19960831,30,1003,1996
19960901,30,1005,1996
19960902,35,1003,1996
19960903,50,997,1996
19960904,55,994,1996
19960905,35,1003,1996
19960906,30,1005,1996
19960910,35,1004,1996
19960911,80,973,1996
19960912,105,955,1996
19960913,90,962,1996
19960914,70,985,1996
19960916,30,800,1996
19960917,30,800,1996
19960918,30,800,1996
19960919,30,800,1996
19960920,30,800,1996
19960927,30,1008,1996
19960928,45,1000,1996
19960929,45,999,1996
19960930,45,1000,1996
19961001,50,995,1996
19961002,75,980,1996
19961003,65,985,1996
19961004,30,994,1996
19961005,30,1009,1996
19961006,35,1005,1996
19961007,40,1003,1996
19961008,35,1004,1996
19961009,25,1008,1996
19961107,30,800,1996
19961108,30,800,1996
19961109,30,800,1996
19961110,25,800,1996
19961111,25,800,1996
19970601,30,1006,1997
19970602,35,1005,1997
19970603,40,1002,1997
19970604,45,998,1997
19970605,45,999,1997
19970606,35,1001,1997
19970607,25,1003,1997
19970609,30,1009,1997
19970610,40,1003,1997
19970611,40,1002,1997
19970612,30,1007,1997
19970621,30,800,1997
19970622,30,800,1997
19970623,30,800,1997
19970624,25,800,1997
19970625,35,1002,1997
19970626,45,996,1997
19970627,35,1003,1997
19970628,25,1009,1997
19970629,30,800,1997
19970630,30,800,1997
19970701,30,800,1997
19970702,30,800,1997
19970703,30,800,1997
19970704,20,800,1997
19970705,30,1003,1997
19970706,55,995,1997
19970707,70,985,1997
19970708,75,979,1997
19970709,80,975,1997
19970710,65,984,1997
19970711,35,1005,1997
19970712,40,1005,1997
19970713,80,979,1997
19970714,100,960,1997
19970715,90,965,1997
19970716,55,990,1997
19970717,65,987,1997
19970718,100,960,1997
19970719,115,948,1997
19970720,110,954,1997
19970721,90,972,1997
19970722,40,1000,1997
19970726,25,800,1997
19970727,25,800,1997
19970730,30,1009,1997
19970731,45,1000,1997
19970801,65,987,1997
19970802,105,959,1997
19970803,135,925,1997
19970804,140,921,1997
19970805,140,919,1997
19970806,130,930,1997
19970807,100,960,1997
19970808,65,987,1997
19970809,50,997,1997
19970810,40,1005,1997
19970811,35,1004,1997
19970812,45,1000,1997
19970813,45,1001,1997
19970814,55,1000,1997
19970815,35,1007,1997
19970816,30,1009,1997
19970817,35,1005,1997
19970818,35,1005,1997
19970819,30,1002,1997
19970820,30,1004,1997
19970821,25,1005,1997
19970822,30,1006,1997
19970823,25,1012,1997
19970824,20,1014,1997
19970825,30,1009,1997
19970826,55,990,1997
19970827,115,948,1997
19970828,120,942,1997
19970829,100,960,1997
19970830,25,1009,1997
19970831,25,800,1997
19970901,30,800,1997
19970902,30,800,1997
19970903,35,1009,1997
19970904,45,998,1997
19970905,50,994,1997
19970906,40,1003,1997
19970907,60,1009,1997
19970908,75,800,1997
19970909,140,1006,1997
19970910,140,994,1997
19970911,140,935,1997
19970912,160,902,1997
19970913,145,906,1997
19970914,125,935,1997
19970915,85,962,1997
19970916,70,999,1997
19970917,55,994,1997
19970918,90,970,1997
19970919,90,972,1997
19970920,70,978,1997
19970921,115,950,1997
19970922,110,952,1997
19970923,95,961,1997
19970924,75,979,1997
19970925,75,979,1997
19970926,40,997,1997
19970927,60,989,1997
19970928,60,990,1997
19970929,30,1005,1997
19970930,25,1009,1997
19971001,25,1009,1997
19971002,25,1009,1997
19971003,25,1009,1997
19971004,25,1009,1997
19971005,30,1005,1997
19971006,55,990,1997
19971007,115,948,1997
19971008,115,948,1997
19971009,95,960,1997
19971010,40,1005,1997
19971011,30,1005,1997
19971012,30,1005,1997
19971030,25,800,1997
19971031,30,800,1997
19971101,25,800,1997
19971107,30,1007,1997
19971108,40,1002,1997
19971109,85,973,1997
19971110,75,981,1997
19971128,20,800,1997
19971129,25,800,1997
19971130,25,800,1997
19971201,30,800,1997
19971202,45,800,1997
19971203,55,800,1997
19971204,55,800,1997
19971205,50,800,1997
19971206,40,800,1997
19971207,60,800,1997
19971208,60,800,1997
19971209,45,800,1997
19971210,80,800,1997
19971211,110,800,1997
19971212,115,800,1997
19971213,115,800,1997
19971214,135,800,1997
19971215,140,800,1997
19971216,135,800,1997
19971217,155,800,1997
19971218,160,800,1997
19971219,130,800,1997
19971220,110,800,1997
19971221,45,800,1997
19971222,25,800,1997
19980611,30,1008,1998
19980612,30,1005,1998
19980613,50,994,1998
19980614,55,993,1998
19980615,45,1000,1998
19980616,30,1008,1998
19980619,25,800,1998
19980620,30,800,1998
19980621,30,800,1998
19980622,45,1000,1998
19980623,65,987,1998
19980624,105,956,1998
19980625,120,943,1998
19980626,110,952,1998
19980627,85,974,1998
19980628,70,984,1998
19980629,55,994,1998
19980630,30,1006,1998
19980717,40,1002,1998
19980718,45,1000,1998
19980719,50,997,1998
19980720,35,1004,1998
19980721,25,1007,1998
19980723,35,1005,1998
19980724,80,977,1998
19980725,100,960,1998
19980726,100,958,1998
19980727,100,960,1998
19980728,100,960,1998
19980729,70,984,1998
19980730,55,994,1998
19980731,75,980,1998
19980801,100,960,1998
19980802,115,948,1998
19980803,95,965,1998
19980804,70,983,1998
19980805,45,1000,1998
19980806,30,1006,1998
19980807,30,1005,1998
19980808,35,1003,1998
19980809,40,1001,1998
19980810,25,1009,1998
19980811,35,1005,1998
19980812,60,992,1998
19980813,85,970,1998
19980814,100,960,1998
19980815,95,963,1998
19980816,65,995,1998
19980817,30,1010,1998
19980818,25,800,1998
19980819,25,800,1998
19980820,30,1006,1998
19980821,65,987,1998
19980822,110,950,1998
19980823,130,932,1998
19980824,115,948,1998
19980825,115,948,1998
19980826,115,948,1998
19980827,85,975,1998
19980828,60,991,1998
19980829,40,1002,1998
19980830,25,1009,1998
19980901,45,995,1998
19980902,65,988,1998
19980903,65,990,1998
19980906,25,1001,1998
19980907,35,998,1998
19980908,50,995,1998
19980909,35,998,1998
19980910,30,1000,1998
19980911,25,1000,1998
19980912,45,997,1998
19980913,40,999,1998
19980914,30,1001,1998
19981001,30,800,1998
19981002,30,800,1998
19981003,30,800,1998
19981013,65,987,1998
19981014,65,988,1998
19981015,35,1004,1998
19981016,70,991,1998
19981017,85,973,1998
19981018,90,973,1998
19981019,90,970,1998
19981020,90,970,1998
19981021,90,970,1998
19981022,100,965,1998
19981023,95,970,1998
19981024,55,998,1998
19981025,40,1004,1998
19981026,30,1005,1998
19990618,35,1004,1999
19990619,60,990,1999
19990620,85,973,1999
19990621,85,973,1999
19990622,45,998,1999
19990709,40,1002,1999
19990710,50,997,1999
19990711,75,980,1999
19990712,100,960,1999
19990713,105,955,1999
19990714,100,961,1999
19990715,85,975,1999
19990716,60,992,1999
19990717,25,1007,1999
19990723,30,800,1999
19990724,30,800,1999
19990725,35,1005,1999
19990726,35,1006,1999
19990727,30,1006,1999
19990728,20,800,1999
19990806,35,1005,1999
19990807,50,996,1999
19990808,75,982,1999
19990809,95,964,1999
19990810,115,950,1999
19990811,115,948,1999
19990812,120,943,1999
19990813,120,943,1999
19990814,100,960,1999
19990815,95,970,1999
19990816,100,965,1999
19990817,80,980,1999
19990818,65,992,1999
19990819,65,994,1999
19990820,60,996,1999
19990821,45,1006,1999
19990822,30,1006,1999
19990823,30,800,1999
19990824,30,800,1999
19990905,40,1005,1999
19990906,65,987,1999
19990907,65,986,1999
19990908,45,1000,1999
19990909,30,1008,1999
19990917,25,1005,1999
19990918,40,1001,1999
19990919,60,989,1999
19990920,65,987,1999
19990921,45,995,1999
19991008,35,1004,1999
19991009,50,996,1999
19991010,50,997,1999
19991011,30,1004,1999
20000522,30,1004,2000
20000523,45,1000,2000
20000524,90,975,2000
20000525,90,970,2000
20000526,80,977,2000
20000527,60,990,2000
20000528,25,1005,2000
20000613,40,999,2000
20000614,45,994,2000
20000615,40,995,2000
20000616,35,998,2000
20000617,30,998,2000
20000618,30,1003,2000
20000619,55,995,2000
20000620,85,981,2000
20000621,135,932,2000
20000622,115,949,2000
20000623,100,960,2000
20000624,65,987,2000
20000625,30,1004,2000
20000706,25,800,2000
20000707,25,800,2000
20000720,35,800,2000
20000721,40,800,2000
20000722,40,800,2000
20000723,35,1004,2000
20000724,75,980,2000
20000725,110,954,2000
20000726,110,954,2000
20000727,100,963,2000
20000728,105,961,2000
20000729,80,980,2000
20000730,60,995,2000
20000731,60,993,2000
20000801,60,998,2000
20000802,45,1006,2000
20000803,40,1006,2000
20000804,45,1000,2000
20000805,40,1000,2000
20000806,45,1000,2000
20000807,60,991,2000
20000808,70,984,2000
20000809,60,989,2000
20000810,30,1002,2000
20000811,30,1003,2000
20000812,50,997,2000
20000813,60,990,2000
20000814,70,983,2000
20000815,65,987,2000
20000816,60,992,2000
20000817,40,1007,2000
20000828,45,1003,2000
20000829,55,998,2000
20000830,60,994,2000
20000831,55,996,2000
20000901,30,1006,2000
20000902,35,1004,2000
20000903,25,1007,2000
20000905,40,1002,2000
20000906,50,997,2000
20000907,45,999,2000
20000908,60,987,2000
20000909,80,970,2000
20000910,85,967,2000
20000911,80,971,2000
20000912,55,991,2000
20000913,40,1000,2000
20000914,25,1006,2000
20000915,30,1005,2000
20000916,35,1004,2000
20000917,30,1004,2000
20000920,45,998,2000
20000921,35,1000,2000
20000922,25,1005,2000
20001002,30,1005,2000
20001003,55,994,2000
20001004,55,994,2000
20001005,55,994,2000
20001006,45,1000,2000
20001007,45,994,2000
20001008,55,997,2000
20001009,35,1004,2000
20001010,25,1007,2000
